,COUNTRY,Country,Data type,Year,Value
1347,BEL,Belgium,Death within 30 days,2003,32.0
1348,BEL,Belgium,Death within 30 days,2004,26.0
1349,BEL,Belgium,Death within 30 days,2005,46.0
1350,BEL,Belgium,Death within 30 days,2006,41.0
1351,BEL,Belgium,Death within 30 days,2007,36.0
1352,BEL,Belgium,Death within 30 days,2008,40.0
1353,BEL,Belgium,Death within 30 days,2009,29.0
1354,BEL,Belgium,Death within 30 days,2010,28.0
1355,BEL,Belgium,Death within 30 days,2011,41.0
1356,BEL,Belgium,Death within 30 days,2012,23.0
1357,BEL,Belgium,Death within 30 days,2013,21.0
1358,BEL,Belgium,Death within 30 days,2014,17.0
1359,BEL,Belgium,Death within 30 days,2015,21.0
1360,BEL,Belgium,Death within 30 days,2016,16.0
1361,BEL,Belgium,Death within 30 days,2017,14.0
1362,BEL,Belgium,Death within 30 days,2018,14.0
1363,BEL,Belgium,Death within 30 days,2000,2.8812296201487007
1364,BEL,Belgium,Death within 30 days,2001,3.4901306860046
1365,BEL,Belgium,Death within 30 days,2002,2.0495832975579
1366,BEL,Belgium,Death within 30 days,2003,1.7751160898187
1367,BEL,Belgium,Death within 30 days,2004,1.4465024960513002
1368,BEL,Belgium,Death within 30 days,2005,2.5628768403963
1369,BEL,Belgium,Death within 30 days,2006,2.2827211372183
1370,BEL,Belgium,Death within 30 days,2007,2.0025265209606
1371,BEL,Belgium,Death within 30 days,2008,2.2216606357837
1372,BEL,Belgium,Death within 30 days,2009,1.5979053114373
1373,BEL,Belgium,Death within 30 days,2010,1.5281890850186002
1374,BEL,Belgium,Death within 30 days,2011,2.1956871349335
1375,BEL,Belgium,Death within 30 days,2012,1.2195509931387
1376,BEL,Belgium,Death within 30 days,2013,1.1063858483767
1377,BEL,Belgium,Death within 30 days,2014,0.89458852874392
1378,BEL,Belgium,Death within 30 days,2015,1.0990471784319
1379,BEL,Belgium,Death within 30 days,2016,0.83275127489015
1380,BEL,Belgium,Death within 30 days,2017,0.72620887842226
1381,BEL,Belgium,Death within 30 days,2018,0.7239100241889399
1382,CAN,Canada,Death within 30 days,2000,144.0
1383,CAN,Canada,Death within 30 days,2001,135.0
1384,CAN,Canada,Death within 30 days,2002,158.0
1385,CAN,Canada,Death within 30 days,2003,114.0
1386,CAN,Canada,Death within 30 days,2004,97.0
1387,CAN,Canada,Death within 30 days,2005,103.0
1388,CAN,Canada,Death within 30 days,2006,97.0
1389,CAN,Canada,Death within 30 days,2007,108.0
1390,CAN,Canada,Death within 30 days,2008,63.0
1391,CAN,Canada,Death within 30 days,2009,57.0
1392,CAN,Canada,Death within 30 days,2010,63.0
1393,CAN,Canada,Death within 30 days,2011,65.0
1394,CAN,Canada,Death within 30 days,2012,67.0
1395,CAN,Canada,Death within 30 days,2013,70.0
1396,CAN,Canada,Death within 30 days,2014,47.0
1397,CAN,Canada,Death within 30 days,2015,50.0
1398,CAN,Canada,Death within 30 days,2016,58.0
1399,CAN,Canada,Death within 30 days,2017,75.0
1400,CAN,Canada,Death within 30 days,2000,2.4469130322928
1401,CAN,Canada,Death within 30 days,2001,2.3055625196827005
1402,CAN,Canada,Death within 30 days,2002,2.7099666742706
1403,CAN,Canada,Death within 30 days,2003,1.9672260145968
1404,CAN,Canada,Death within 30 days,2004,1.6857427869325
1405,CAN,Canada,Death within 30 days,2005,1.8072071420826
1406,CAN,Canada,Death within 30 days,2006,1.7154845828338998
1407,CAN,Canada,Death within 30 days,2007,1.9194625504859
1408,CAN,Canada,Death within 30 days,2008,1.1208843528458998
1409,CAN,Canada,Death within 30 days,2009,1.0135935340557
1410,CAN,Canada,Death within 30 days,2010,1.1201051405359
1411,CAN,Canada,Death within 30 days,2011,1.1550091592226002
1412,CAN,Canada,Death within 30 days,2012,1.187299299901
1413,CAN,Canada,Death within 30 days,2013,1.2342694561862
1414,CAN,Canada,Death within 30 days,2014,0.8233095396876401
1415,CAN,Canada,Death within 30 days,2015,0.86298655829397
1416,CAN,Canada,Death within 30 days,2016,0.98877838816848
1417,CAN,Canada,Death within 30 days,2017,1.2687304795243002
1418,CZE,Czech Republic,Death within 30 days,2000,54.0
1419,CZE,Czech Republic,Death within 30 days,2001,38.0
1420,CZE,Czech Republic,Death within 30 days,2002,46.0
1421,CZE,Czech Republic,Death within 30 days,2003,38.0
1422,CZE,Czech Republic,Death within 30 days,2004,27.0
1423,CZE,Czech Republic,Death within 30 days,2005,41.0
1424,CZE,Czech Republic,Death within 30 days,2006,32.0
1425,CZE,Czech Republic,Death within 30 days,2007,25.0
1426,CZE,Czech Republic,Death within 30 days,2008,19.0
1427,CZE,Czech Republic,Death within 30 days,2009,16.0
1428,CZE,Czech Republic,Death within 30 days,2010,17.0
1429,CZE,Czech Republic,Death within 30 days,2011,12.0
1430,CZE,Czech Republic,Death within 30 days,2012,15.0
1431,CZE,Czech Republic,Death within 30 days,2013,11.0
1432,CZE,Czech Republic,Death within 30 days,2014,14.0
1433,CZE,Czech Republic,Death within 30 days,2015,18.0
1434,CZE,Czech Republic,Death within 30 days,2016,14.0
1435,CZE,Czech Republic,Death within 30 days,2017,12.0
1436,CZE,Czech Republic,Death within 30 days,2018,22.0
1437,CZE,Czech Republic,Death within 30 days,2000,3.1630647754662995
1438,CZE,Czech Republic,Death within 30 days,2001,2.2863468989916
1439,CZE,Czech Republic,Death within 30 days,2002,2.8393309054997005
1440,CZE,Czech Republic,Death within 30 days,2003,2.3946028173132
1441,CZE,Czech Republic,Death within 30 days,2004,1.7407775860057
1442,CZE,Czech Republic,Death within 30 days,2005,2.6918978470726
1443,CZE,Czech Republic,Death within 30 days,2006,2.1378584670886998
1444,CZE,Czech Republic,Death within 30 days,2007,1.6924895437996
1445,CZE,Czech Republic,Death within 30 days,2008,1.2902314539415
1446,CZE,Czech Republic,Death within 30 days,2009,1.0832343753597
1447,CZE,Czech Republic,Death within 30 days,2010,1.137938189875
1448,CZE,Czech Republic,Death within 30 days,2011,0.78855802308504
1449,CZE,Czech Republic,Death within 30 days,2012,0.97324169289553
1450,CZE,Czech Republic,Death within 30 days,2013,0.70499443695299
1451,CZE,Czech Republic,Death within 30 days,2014,0.88750550728864
1452,CZE,Czech Republic,Death within 30 days,2015,1.1242657139556
1453,CZE,Czech Republic,Death within 30 days,2016,0.86221974778841
1454,CZE,Czech Republic,Death within 30 days,2017,0.72847581612056
1455,CZE,Czech Republic,Death within 30 days,2018,1.3168314401886
1456,DNK,Denmark,Death within 30 days,2000,25.0
1457,DNK,Denmark,Death within 30 days,2001,21.0
1458,DNK,Denmark,Death within 30 days,2002,14.0
1459,DNK,Denmark,Death within 30 days,2003,22.0
1460,DNK,Denmark,Death within 30 days,2004,20.0
1461,DNK,Denmark,Death within 30 days,2005,13.0
1462,DNK,Denmark,Death within 30 days,2006,13.0
1463,DNK,Denmark,Death within 30 days,2007,20.0
1464,DNK,Denmark,Death within 30 days,2008,19.0
1465,DNK,Denmark,Death within 30 days,2009,10.0
1466,DNK,Denmark,Death within 30 days,2010,9.0
1467,DNK,Denmark,Death within 30 days,2011,9.0
1468,DNK,Denmark,Death within 30 days,2012,7.0
1469,DNK,Denmark,Death within 30 days,2013,13.0
1470,DNK,Denmark,Death within 30 days,2014,6.0
1471,DNK,Denmark,Death within 30 days,2015,6.0
1472,DNK,Denmark,Death within 30 days,2016,6.0
1473,DNK,Denmark,Death within 30 days,2017,3.0
1474,DNK,Denmark,Death within 30 days,2018,6.0
1475,DNK,Denmark,Death within 30 days,2000,2.5480355664997
1476,DNK,Denmark,Death within 30 days,2001,2.1118920642136003
1477,DNK,Denmark,Death within 30 days,2002,1.3927535035211998
1478,DNK,Denmark,Death within 30 days,2003,2.1716684138726
1479,DNK,Denmark,Death within 30 days,2004,1.9654512970996
1480,DNK,Denmark,Death within 30 days,2005,1.2768306313633
1481,DNK,Denmark,Death within 30 days,2006,1.2796799618852
1482,DNK,Denmark,Death within 30 days,2007,1.9720890240427
1483,DNK,Denmark,Death within 30 days,2008,1.8813427242041
1484,DNK,Denmark,Death within 30 days,2009,0.99197885894656
1485,DNK,Denmark,Death within 30 days,2010,0.89881536135374
1486,DNK,Denmark,Death within 30 days,2011,0.90444353106814
1487,DNK,Denmark,Death within 30 days,2012,0.70960953228622
1488,DNK,Denmark,Death within 30 days,2013,1.3297926750928002
1489,DNK,Denmark,Death within 30 days,2014,0.6194059896559201
1490,DNK,Denmark,Death within 30 days,2015,0.62328143130348
1491,DNK,Denmark,Death within 30 days,2016,0.62482166548298
1492,DNK,Denmark,Death within 30 days,2017,0.31199041565443
1493,DNK,Denmark,Death within 30 days,2018,0.62462912645617
1494,FIN,Finland,Death within 30 days,2000,20.0
1495,FIN,Finland,Death within 30 days,2001,19.0
1496,FIN,Finland,Death within 30 days,2002,18.0
1497,FIN,Finland,Death within 30 days,2003,22.0
1498,FIN,Finland,Death within 30 days,2004,13.0
1499,FIN,Finland,Death within 30 days,2005,21.0
1500,FIN,Finland,Death within 30 days,2006,5.0
1501,FIN,Finland,Death within 30 days,2007,14.0
1502,FIN,Finland,Death within 30 days,2008,8.0
1503,FIN,Finland,Death within 30 days,2009,6.0
1504,FIN,Finland,Death within 30 days,2010,7.0
1505,FIN,Finland,Death within 30 days,2011,8.0
1506,FIN,Finland,Death within 30 days,2012,7.0
1507,FIN,Finland,Death within 30 days,2013,6.0
1508,FIN,Finland,Death within 30 days,2014,10.0
1509,FIN,Finland,Death within 30 days,2015,14.0
1510,FIN,Finland,Death within 30 days,2016,10.0
1511,FIN,Finland,Death within 30 days,2017,8.0
1512,FIN,Finland,Death within 30 days,2018,5.0
1513,FIN,Finland,Death within 30 days,2000,2.1208885250387
1514,FIN,Finland,Death within 30 days,2001,2.0291926056221
1515,FIN,Finland,Death within 30 days,2002,1.9321866878778002
1516,FIN,Finland,Death within 30 days,2003,2.3732239924316003
1517,FIN,Finland,Death within 30 days,2004,1.4128945100353998
1518,FIN,Finland,Death within 30 days,2005,2.2961861441568
1519,FIN,Finland,Death within 30 days,2006,0.55132627047626
1520,FIN,Finland,Death within 30 days,2007,1.5535169960308
1521,FIN,Finland,Death within 30 days,2008,0.89426441162991
1522,FIN,Finland,Death within 30 days,2009,0.67327825917173
1523,FIN,Finland,Death within 30 days,2010,0.7880016615577901
1524,FIN,Finland,Death within 30 days,2011,0.9012287126961701
1525,FIN,Finland,Death within 30 days,2012,0.7874175180149899
1526,FIN,Finland,Death within 30 days,2013,0.67310453762206
1527,FIN,Finland,Death within 30 days,2014,1.1172922199591
1528,FIN,Finland,Death within 30 days,2015,1.5614404511225
1529,FIN,Finland,Death within 30 days,2016,1.1160427801518
1530,FIN,Finland,Death within 30 days,2017,0.89467645144479
1531,FIN,Finland,Death within 30 days,2018,0.5615302372802199
1532,FRA,France,Death within 30 days,2000,363.0
1533,FRA,France,Death within 30 days,2001,300.0
1534,FRA,France,Death within 30 days,2002,260.0
1535,FRA,France,Death within 30 days,2003,222.0
1536,FRA,France,Death within 30 days,2004,191.0
1537,FRA,France,Death within 30 days,2005,143.0
1538,FRA,France,Death within 30 days,2006,131.0
1539,FRA,France,Death within 30 days,2007,155.0
1540,FRA,France,Death within 30 days,2008,125.0
1541,FRA,France,Death within 30 days,2009,122.0
1542,FRA,France,Death within 30 days,2010,130.0
1543,FRA,France,Death within 30 days,2011,128.0
1544,FRA,France,Death within 30 days,2012,115.0
1545,FRA,France,Death within 30 days,2013,97.0
1546,FRA,France,Death within 30 days,2014,112.0
1547,FRA,France,Death within 30 days,2015,101.0
1548,FRA,France,Death within 30 days,2016,108.0
1549,FRA,France,Death within 30 days,2017,104.0
1550,FRA,France,Death within 30 days,2018,86.0
1551,FRA,France,Death within 30 days,2000,3.2661934135364996
1552,FRA,France,Death within 30 days,2001,2.6873740181455
1553,FRA,France,Death within 30 days,2002,2.3237348782952996
1554,FRA,France,Death within 30 days,2003,1.9808024551957
1555,FRA,France,Death within 30 days,2004,1.7029628075598002
1556,FRA,France,Death within 30 days,2005,1.2730419479785
1557,FRA,France,Death within 30 days,2006,1.1635397793378
1558,FRA,France,Death within 30 days,2007,1.3691626413284999
1559,FRA,France,Death within 30 days,2008,1.0993967214406999
1560,FRA,France,Death within 30 days,2009,1.0644173144053
1561,FRA,France,Death within 30 days,2010,1.1261250530686002
1562,FRA,France,Death within 30 days,2011,1.102582938356
1563,FRA,France,Death within 30 days,2012,0.98483676801579
1564,FRA,France,Death within 30 days,2013,0.82589959836588
1565,FRA,France,Death within 30 days,2014,0.9508870247729799
1566,FRA,France,Death within 30 days,2015,0.8561411598763101
1567,FRA,France,Death within 30 days,2016,0.9200788030456301
1568,FRA,France,Death within 30 days,2017,0.8919889698702399
1569,FRA,France,Death within 30 days,2018,0.7430716560414599
1570,DEU,Germany,Death within 30 days,2000,240.0
1571,DEU,Germany,Death within 30 days,2001,231.0
1572,DEU,Germany,Death within 30 days,2002,216.0
1573,DEU,Germany,Death within 30 days,2003,208.0
1574,DEU,Germany,Death within 30 days,2004,153.0
1575,DEU,Germany,Death within 30 days,2005,159.0
1576,DEU,Germany,Death within 30 days,2006,136.0
1577,DEU,Germany,Death within 30 days,2007,111.0
1578,DEU,Germany,Death within 30 days,2008,102.0
1579,DEU,Germany,Death within 30 days,2009,90.0
1580,DEU,Germany,Death within 30 days,2010,104.0
1581,DEU,Germany,Death within 30 days,2011,86.0
1582,DEU,Germany,Death within 30 days,2012,73.0
1583,DEU,Germany,Death within 30 days,2013,58.0
1584,DEU,Germany,Death within 30 days,2014,71.0
1585,DEU,Germany,Death within 30 days,2015,84.0
1586,DEU,Germany,Death within 30 days,2016,66.0
1587,DEU,Germany,Death within 30 days,2017,61.0
1588,DEU,Germany,Death within 30 days,2018,79.0
1589,DEU,Germany,Death within 30 days,2000,1.8608958631819998
1590,DEU,Germany,Death within 30 days,2001,1.8079018930688997
1591,DEU,Germany,Death within 30 days,2002,1.7117257333556002
1592,DEU,Germany,Death within 30 days,2003,1.6753144033545
1593,DEU,Germany,Death within 30 days,2004,1.2580053954453998
1594,DEU,Germany,Death within 30 days,2005,1.3333715734237
1595,DEU,Germany,Death within 30 days,2006,1.1673948005609
1596,DEU,Germany,Death within 30 days,2007,0.9701638772852801
1597,DEU,Germany,Death within 30 days,2008,0.90411938063213
1598,DEU,Germany,Death within 30 days,2009,0.80796430162349
1599,DEU,Germany,Death within 30 days,2010,0.94351313851118
1600,DEU,Germany,Death within 30 days,2011,0.78601974317079
1601,DEU,Germany,Death within 30 days,2012,0.6776195984667601
1602,DEU,Germany,Death within 30 days,2013,0.5429235854711
1603,DEU,Germany,Death within 30 days,2014,0.66714074376985
1604,DEU,Germany,Death within 30 days,2015,0.78602205746327
1605,DEU,Germany,Death within 30 days,2016,0.60655487308942
1606,DEU,Germany,Death within 30 days,2017,0.55210774826204
1607,DEU,Germany,Death within 30 days,2018,0.7071402095229599
1608,GRC,Greece,Death within 30 days,2000,40.0
1609,GRC,Greece,Death within 30 days,2001,47.0
1610,GRC,Greece,Death within 30 days,2002,47.0
1611,GRC,Greece,Death within 30 days,2003,45.0
1612,GRC,Greece,Death within 30 days,2004,43.0
1613,GRC,Greece,Death within 30 days,2005,44.0
1614,GRC,Greece,Death within 30 days,2006,36.0
1615,GRC,Greece,Death within 30 days,2007,42.0
1616,GRC,Greece,Death within 30 days,2008,35.0
1617,GRC,Greece,Death within 30 days,2009,43.0
1618,GRC,Greece,Death within 30 days,2010,30.0
1619,GRC,Greece,Death within 30 days,2011,22.0
1620,GRC,Greece,Death within 30 days,2012,21.0
1621,GRC,Greece,Death within 30 days,2013,17.0
1622,GRC,Greece,Death within 30 days,2014,10.0
1623,GRC,Greece,Death within 30 days,2015,6.0
1624,GRC,Greece,Death within 30 days,2016,19.0
1625,GRC,Greece,Death within 30 days,2017,12.0
1626,GRC,Greece,Death within 30 days,2018,10.0
1627,GRC,Greece,Death within 30 days,2000,2.3605003316502997
1628,GRC,Greece,Death within 30 days,2001,2.7844146242195
1629,GRC,Greece,Death within 30 days,2002,2.8124311851944
1630,GRC,Greece,Death within 30 days,2003,2.7051625321764
1631,GRC,Greece,Death within 30 days,2004,2.6081233945636
1632,GRC,Greece,Death within 30 days,2005,2.6855255665086
1633,GRC,Greece,Death within 30 days,2006,2.2082123416987995
1634,GRC,Greece,Death within 30 days,2007,2.5821539959755
1635,GRC,Greece,Death within 30 days,2008,2.1532299988003
1636,GRC,Greece,Death within 30 days,2009,2.638142011798
1637,GRC,Greece,Death within 30 days,2010,1.832066662799
1638,GRC,Greece,Death within 30 days,2011,1.351140546868
1639,GRC,Greece,Death within 30 days,2012,1.2885649068551999
1640,GRC,Greece,Death within 30 days,2013,1.0522289303535999
1641,GRC,Greece,Death within 30 days,2014,0.62495937764045
1642,GRC,Greece,Death within 30 days,2015,0.38024789627851
1643,GRC,Greece,Death within 30 days,2016,1.2204812164729
1644,GRC,Greece,Death within 30 days,2017,0.77186848132947
1645,GRC,Greece,Death within 30 days,2018,0.64655158479492
1646,HUN,Hungary,Death within 30 days,2000,44.0
1647,HUN,Hungary,Death within 30 days,2001,37.0
1648,HUN,Hungary,Death within 30 days,2002,52.0
1649,HUN,Hungary,Death within 30 days,2003,33.0
1650,HUN,Hungary,Death within 30 days,2004,39.0
1651,HUN,Hungary,Death within 30 days,2005,34.0
1652,HUN,Hungary,Death within 30 days,2006,43.0
1653,HUN,Hungary,Death within 30 days,2007,37.0
1654,HUN,Hungary,Death within 30 days,2008,25.0
1655,HUN,Hungary,Death within 30 days,2009,24.0
1656,HUN,Hungary,Death within 30 days,2010,20.0
1657,HUN,Hungary,Death within 30 days,2011,12.0
1658,HUN,Hungary,Death within 30 days,2012,20.0
1659,HUN,Hungary,Death within 30 days,2013,7.0
1660,HUN,Hungary,Death within 30 days,2014,11.0
1661,HUN,Hungary,Death within 30 days,2015,11.0
1662,HUN,Hungary,Death within 30 days,2016,11.0
1663,HUN,Hungary,Death within 30 days,2017,9.0
1664,HUN,Hungary,Death within 30 days,2018,6.0
1665,HUN,Hungary,Death within 30 days,2000,2.5444586317289
1666,HUN,Hungary,Death within 30 days,2001,2.1867651065575
1667,HUN,Hungary,Death within 30 days,2002,3.1323168965003996
1668,HUN,Hungary,Death within 30 days,2003,2.0199695413078
1669,HUN,Hungary,Death within 30 days,2004,2.4282166243182
1670,HUN,Hungary,Death within 30 days,2005,2.15
1671,HUN,Hungary,Death within 30 days,2006,2.77
1672,HUN,Hungary,Death within 30 days,2007,2.4188476609742997
1673,HUN,Hungary,Death within 30 days,2008,1.6569437209123998
1674,HUN,Hungary,Death within 30 days,2009,1.6079238487265
1675,HUN,Hungary,Death within 30 days,2010,1.3542281711961002
1676,HUN,Hungary,Death within 30 days,2011,0.8234914665696801
1677,HUN,Hungary,Death within 30 days,2012,1.3886092384172999
1678,HUN,Hungary,Death within 30 days,2013,0.48921456601426
1679,HUN,Hungary,Death within 30 days,2014,0.7714880461434
1680,HUN,Hungary,Death within 30 days,2015,0.77074747089728
1681,HUN,Hungary,Death within 30 days,2016,0.7722289616749799
1682,HUN,Hungary,Death within 30 days,2017,0.632526627614
1683,HUN,Hungary,Death within 30 days,2018,0.42196585452304997
1684,ISL,Iceland,Death within 30 days,2000,0.0
1685,ISL,Iceland,Death within 30 days,2001,2.0
1686,ISL,Iceland,Death within 30 days,2002,5.0
1687,ISL,Iceland,Death within 30 days,2003,2.0
1688,ISL,Iceland,Death within 30 days,2004,3.0
1689,ISL,Iceland,Death within 30 days,2005,0.0
1690,ISL,Iceland,Death within 30 days,2006,1.0
1691,ISL,Iceland,Death within 30 days,2007,1.0
1692,ISL,Iceland,Death within 30 days,2008,0.0
1693,ISL,Iceland,Death within 30 days,2009,0.0
1694,ISL,Iceland,Death within 30 days,2010,0.0
1695,ISL,Iceland,Death within 30 days,2011,2.0
1696,ISL,Iceland,Death within 30 days,2012,0.0
1697,ISL,Iceland,Death within 30 days,2013,2.0
1698,ISL,Iceland,Death within 30 days,2014,0.0
1699,ISL,Iceland,Death within 30 days,2015,2.0
1700,ISL,Iceland,Death within 30 days,2016,1.0
1701,ISL,Iceland,Death within 30 days,2017,2.0
1702,ISL,Iceland,Death within 30 days,2018,1.0
1703,ISL,Iceland,Death within 30 days,2000,0.0
1704,ISL,Iceland,Death within 30 days,2001,3.0366985013892998
1705,ISL,Iceland,Death within 30 days,2002,7.547739452034099
1706,ISL,Iceland,Death within 30 days,2003,3.0239344411012996
1707,ISL,Iceland,Death within 30 days,2004,4.5628070388903
1708,ISL,Iceland,Death within 30 days,2005,0.0
1709,ISL,Iceland,Death within 30 days,2006,1.5301516380273
1710,ISL,Iceland,Death within 30 days,2007,1.5274871309208997
1711,ISL,Iceland,Death within 30 days,2008,0.0
1712,ISL,Iceland,Death within 30 days,2009,0.0
1713,ISL,Iceland,Death within 30 days,2010,0.0
1714,ISL,Iceland,Death within 30 days,2011,3.0033637674194997
1715,ISL,Iceland,Death within 30 days,2012,0.0
1716,ISL,Iceland,Death within 30 days,2013,3.0090572623597
1717,ISL,Iceland,Death within 30 days,2014,0.0
1718,ISL,Iceland,Death within 30 days,2015,2.9849855228202005
1719,ISL,Iceland,Death within 30 days,2016,1.5028554253081
1720,ISL,Iceland,Death within 30 days,2017,2.9932950191571
1721,ISL,Iceland,Death within 30 days,2018,1.4835254498791
1722,IRL,Ireland,Death within 30 days,2000,22.0
1723,IRL,Ireland,Death within 30 days,2001,26.0
1724,IRL,Ireland,Death within 30 days,2002,18.0
1725,IRL,Ireland,Death within 30 days,2003,16.0
1726,IRL,Ireland,Death within 30 days,2004,7.0
1727,IRL,Ireland,Death within 30 days,2005,9.0
1728,IRL,Ireland,Death within 30 days,2006,16.0
1729,IRL,Ireland,Death within 30 days,2007,16.0
1730,IRL,Ireland,Death within 30 days,2009,12.0
1731,IRL,Ireland,Death within 30 days,2010,6.0
1732,IRL,Ireland,Death within 30 days,2011,7.0
1733,IRL,Ireland,Death within 30 days,2012,3.0
1734,IRL,Ireland,Death within 30 days,2013,6.0
1735,IRL,Ireland,Death within 30 days,2014,13.0
1736,IRL,Ireland,Death within 30 days,2015,3.0
1737,IRL,Ireland,Death within 30 days,2016,8.0
1738,IRL,Ireland,Death within 30 days,2017,4.0
1739,IRL,Ireland,Death within 30 days,2018,3.0
1740,IRL,Ireland,Death within 30 days,2000,2.6549302658430003
1741,IRL,Ireland,Death within 30 days,2001,3.1413903552067
1742,IRL,Ireland,Death within 30 days,2002,2.1753396248989
1743,IRL,Ireland,Death within 30 days,2003,1.9210773401724
1744,IRL,Ireland,Death within 30 days,2004,0.8318212012211099
1745,IRL,Ireland,Death within 30 days,2005,1.0575022736299
1746,IRL,Ireland,Death within 30 days,2006,1.8557954171131998
1747,IRL,Ireland,Death within 30 days,2007,1.8194202644755
1748,IRL,Ireland,Death within 30 days,2009,1.2874003203481001
1749,IRL,Ireland,Death within 30 days,2010,0.62940914216779
1750,IRL,Ireland,Death within 30 days,2011,0.72009200718446
1751,IRL,Ireland,Death within 30 days,2012,0.30304438388046007
1752,IRL,Ireland,Death within 30 days,2013,0.5974560322148299
1753,IRL,Ireland,Death within 30 days,2014,1.3038921179721001
1754,IRL,Ireland,Death within 30 days,2015,0.29957879221814004
1755,IRL,Ireland,Death within 30 days,2016,0.7964129560459701
1756,IRL,Ireland,Death within 30 days,2017,0.3966463550679
1757,IRL,Ireland,Death within 30 days,2018,0.29807799310049
1758,ISR,Israel,Death within 30 days,2000,52.0
1759,ISR,Israel,Death within 30 days,2001,63.0
1760,ISR,Israel,Death within 30 days,2002,47.0
1761,ISR,Israel,Death within 30 days,2003,54.0
1762,ISR,Israel,Death within 30 days,2004,60.0
1763,ISR,Israel,Death within 30 days,2005,43.0
1764,ISR,Israel,Death within 30 days,2006,53.0
1765,ISR,Israel,Death within 30 days,2007,34.0
1766,ISR,Israel,Death within 30 days,2008,35.0
1767,ISR,Israel,Death within 30 days,2009,29.0
1768,ISR,Israel,Death within 30 days,2010,44.0
1769,ISR,Israel,Death within 30 days,2011,29.0
1770,ISR,Israel,Death within 30 days,2012,32.0
1771,ISR,Israel,Death within 30 days,2013,26.0
1772,ISR,Israel,Death within 30 days,2014,33.0
1773,ISR,Israel,Death within 30 days,2015,29.0
1774,ISR,Israel,Death within 30 days,2016,31.0
1775,ISR,Israel,Death within 30 days,2017,28.0
1776,ISR,Israel,Death within 30 days,2018,32.0
1777,ISR,Israel,Death within 30 days,2005,2.1882951653943996
1778,ISR,Israel,Death within 30 days,2006,2.65
1779,ISR,Israel,Death within 30 days,2008,1.6867469879518
1780,ISR,Israel,Death within 30 days,2009,1.3895543842837
1781,ISR,Israel,Death within 30 days,2010,2.0627256106137
1782,ISR,Israel,Death within 30 days,2011,1.3289341031986002
1783,ISR,Israel,Death within 30 days,2012,1.4369751672729
1784,ISR,Israel,Death within 30 days,2013,1.1436111722014999
1785,ISR,Israel,Death within 30 days,2014,1.4224137931033998
1786,ISR,Israel,Death within 30 days,2015,1.2124252686149
1787,ISR,Israel,Death within 30 days,2016,1.2707522033204
1788,ISR,Israel,Death within 30 days,2017,1.1367788559133
1789,ISR,Israel,Death within 30 days,2018,1.27622238175
1790,ITA,Italy,Death within 30 days,2000,136.0
1791,ITA,Italy,Death within 30 days,2001,187.0
1792,ITA,Italy,Death within 30 days,2002,196.0
1793,ITA,Italy,Death within 30 days,2003,148.0
1794,ITA,Italy,Death within 30 days,2004,124.0
1795,ITA,Italy,Death within 30 days,2005,131.0
1796,ITA,Italy,Death within 30 days,2006,110.0
1797,ITA,Italy,Death within 30 days,2007,95.0
1798,ITA,Italy,Death within 30 days,2008,85.0
1799,ITA,Italy,Death within 30 days,2009,71.0
1800,ITA,Italy,Death within 30 days,2010,70.0
1801,ITA,Italy,Death within 30 days,2011,61.0
1802,ITA,Italy,Death within 30 days,2012,52.0
1803,ITA,Italy,Death within 30 days,2013,55.0
1804,ITA,Italy,Death within 30 days,2014,62.0
1805,ITA,Italy,Death within 30 days,2015,39.0
1806,ITA,Italy,Death within 30 days,2016,49.0
1807,ITA,Italy,Death within 30 days,2017,43.0
1808,ITA,Italy,Death within 30 days,2018,34.0
1809,ITA,Italy,Death within 30 days,2000,1.669773960489
1810,ITA,Italy,Death within 30 days,2001,2.30248552697
1811,ITA,Italy,Death within 30 days,2002,2.4208200404376
1812,ITA,Italy,Death within 30 days,2003,1.8218274874623002
1813,ITA,Italy,Death within 30 days,2004,1.5236239740266002
1814,ITA,Italy,Death within 30 days,2005,1.601639296159
1815,ITA,Italy,Death within 30 days,2006,1.3412944442487
1816,ITA,Italy,Death within 30 days,2007,1.155998041861
1817,ITA,Italy,Death within 30 days,2008,1.0294081315007
1818,ITA,Italy,Death within 30 days,2009,0.85423985105907
1819,ITA,Italy,Death within 30 days,2010,0.83905388284171
1820,ITA,Italy,Death within 30 days,2011,0.7303464955341099
1821,ITA,Italy,Death within 30 days,2012,0.62460834354228
1822,ITA,Italy,Death within 30 days,2013,0.65881376628498
1823,ITA,Italy,Death within 30 days,2014,0.7338899612494301
1824,ITA,Italy,Death within 30 days,2015,0.46522047514041
1825,ITA,Italy,Death within 30 days,2016,0.5916546031513
1826,ITA,Italy,Death within 30 days,2017,0.5255063681595
1827,ITA,Italy,Death within 30 days,2018,0.4207829136395
1828,JPN,Japan,Death within 30 days,2000,239.0
1829,JPN,Japan,Death within 30 days,2001,300.0
1830,JPN,Japan,Death within 30 days,2002,288.0
1831,JPN,Japan,Death within 30 days,2003,235.0
1832,JPN,Japan,Death within 30 days,2004,244.0
1833,JPN,Japan,Death within 30 days,2005,192.0
1834,JPN,Japan,Death within 30 days,2006,165.0
1835,JPN,Japan,Death within 30 days,2007,143.0
1836,JPN,Japan,Death within 30 days,2008,145.0
1837,JPN,Japan,Death within 30 days,2009,116.0
